SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
1,-1,1,14,4,20.3,0,0.2,4.9,2,3.3,1892
1,-1,1,7,16,11.1,0,1.2,25.5,3,4.2,2580
1,1,-1,-2,2,17.0,6,6.3,2.0,2,1.2,1177
1,1,1,24,16,5.0,3,3.0,8.6,2,5.0,1765
1,-1,1,6,1,3.6,0,-0.3,16.3,2,2.2,181
-1,1,-1,-1,18,7.3,3,4.4,2.6,2,2.1,3671
1,-1,1,9,3,17.6,0,1.0,1.1,2,4.0,1729
-1,-1,1,6,2,15.3,0,0.9,26.4,3,6.2,1278
1,1,-1,-7,9,19.5,5,2.7,9.0,2,2.3,2482
-1,1,-1,-6,11,2.9,2,3.6,8.2,2,2.5,1645
-1,1,-1,-4,10,23.5,0,0.0,5.0,2,1.3,1102
1,-1,-1,-1,7,20.3,0,1.0,22.4,3,6.2,274
-1,-1,1,5,4,9.3,5,4.5,20.2,2,8.2,1120
-1,-1,-1,-6,18,11.0,0,5.0,14.7,2,3.1,2699
1,1,1,9,2,14.7,0,1.2,22.6,3,20.0,606
-1,-1,-1,-18,1,7.4,0,0.9,23.8,3,6.9,2520
-1,1,1,5,20,22.1,0,0.7,25.2,3,4.7,1661
1,1,-1,-3,17,2.5,1,2.7,19.0,2,9.2,2327
-1,1,1,1,11,20.2,1,1.5,6.6,2,1.6,975
1,-1,-1,-12,3,7.0,1,1.4,23.0,3,18.9,1087
-1,-1,-1,-1,11,22.4,0,0.6,24.9,3,4.5,4500
1,-1,1,5,8,20.9,1,1.4,3.3,2,1.7,866
-1,-1,-1,-25,7,9.8,3,3.1,7.4,2,2.5,782
1,1,1,12,9,21.2,1,1.6,3.1,2,10.8,1730
-1,1,-1,-5,1,13.0,2,2.7,20.8,2,5.5,135
-1,-1,1,3,5,6.0,8,7.6,5.9,2,3.7,2636
-1,-1,-1,-10,3,19.0,0,0.7,22.4,2,8.6,937
-1,-1,-1,-2,6,2.9,13,14.8,9.7,2,2.1,733
1,1,-1,-4,5,19.8,3,3.4,24.1,3,5.4,231
-1,-1,1,13,11,0.0,19,18.7,24.4,2,4.7,1443
1,1,1,2,4,15.5,0,1.3,8.4,2,4.3,90
-1,-1,1,5,5,2.9,0,1.0,14.6,2,5.3,1213
1,-1,-1,-3,2,18.3,5,8.0,13.1,2,9.0,449
1,1,1,28,2,14.0,0,0.5,1.6,2,1.9,2657
1,-1,-1,-27,7,4.0,3,3.4,7.3,2,1.5,867
-1,-1,-1,-7,1,7.2,0,0.6,24.8,3,5.3,418
1,-1,-1,-11,6,11.6,5,4.4,1.4,2,2.9,1846
1,-1,-1,-7,8,7.6,3,1.8,9.6,2,2.1,2282
1,1,-1,-6,6,11.6,1,4.9,9.5,2,5.0,1314
1,1,1,4,2,18.3,1,2.1,3.4,2,3.9,522
1,-1,-1,-7,12,5.1,0,0.8,18.2,2,2.7,2044
1,-1,1,1,4,15.0,0,0.9,2.5,2,1.9,375
-1,-1,-1,-7,4,15.7,0,0.8,25.4,3,6.6,997
-1,1,1,10,3,11.4,2,2.2,4.0,2,1.3,1475
1,1,1,4,10,10.6,0,0.4,4.4,2,2.6,907
-1,1,1,3,14,0.0,3,2.6,38.3,3,3.7,1441
1,-1,-1,-7,14,6.5,2,2.7,5.2,2,1.9,1814
-1,-1,1,4,2,17.3,6,7.3,7.3,2,4.3,206
1,-1,1,6,4,15.0,10,8.8,1.5,2,5.0,1161
1,1,1,9,17,0.5,0,0.9,22.3,3,9.9,2240
-1,1,-1,-7,5,7.0,3,3.0,11.6,2,4.0,889
-1,1,-1,-24,1,13.5,14,9.6,13.9,2,6.4,129
1,1,1,1,8,17.6,7,6.2,10.2,2,4.8,1811
-1,-1,-1,-22,3,2.4,1,2.1,3.5,2,2.3,948
1,1,-1,-5,12,24.0,0,0.2,1.2,2,1.4,1485
1,-1,-1,-10,13,6.2,2,2.6,4.1,2,4.0,1738
-1,-1,1,17,2,12.9,11,10.4,21.2,2,6.4,451
-1,-1,-1,-7,7,18.2,1,2.0,24.4,3,9.3,2514
-1,1,-1,-8,3,15.7,1,1.0,20.5,2,3.8,1194
-1,-1,1,7,5,4.2,2,3.8,15.2,2,3.9,287
1,1,-1,-13,12,22.0,1,1.3,5.5,2,5.4,1941
-1,1,1,12,16,6.4,4,5.5,15.6,2,4.9,1452
-1,-1,-1,-6,5,8.4,7,6.9,1.6,2,1.7,259
-1,1,1,6,11,5.7,0,1.3,24.3,3,7.3,2386
1,-1,1,21,1,14.9,0,0.8,23.5,3,6.4,563
1,1,-1,-5,9,16.6,0,0.8,22.3,3,8.1,2300
-1,1,1,20,4,17.7,6,4.8,25.1,3,4.0,339
1,-1,-1,-24,1,10.7,1,1.3,13.6,2,1.2,1353
-1,-1,-1,-3,2,18.7,0,1.0,20.4,2,5.0,483
-1,1,1,27,13,14.6,3,1.8,4.3,2,1.4,1671
1,-1,1,9,6,5.9,3,4.8,3.2,2,0.6,2014
1,1,1,5,3,23.2,0,0.5,5.9,2,2.9,463
-1,1,-1,-10,11,15.7,4,4.3,10.7,2,3.6,2087
1,1,-1,-4,15,11.6,1,4.9,3.1,2,2.1,2715
1,1,-1,-9,5,12.5,0,0.9,2.7,2,1.6,2717
-1,-1,1,26,6,12.4,0,0.9,11.8,2,8.9,2102
-1,-1,-1,-5,1,9.1,1,3.1,22.4,2,7.5,684
-1,-1,1,16,15,9.7,2,5.7,14.9,2,3.9,1567
-1,-1,-1,-4,12,17.9,0,0.8,24.7,3,4.5,2982
1,-1,1,21,10,15.8,0,1.3,6.8,2,2.7,1839
-1,1,-1,-2,11,12.1,0,0.8,22.6,3,6.7,858
1,1,-1,-7,8,12.3,0,1.0,24.2,3,7.8,2046
-1,1,1,14,2,17.5,0,0.9,22.2,3,6.5,75
1,-1,1,11,7,17.1,5,6.0,4.1,2,3.0,1241
1,-1,1,4,4,10.5,1,1.2,4.4,2,4.3,72
-1,-1,-1,-8,8,14.5,0,-1.4,4.0,2,2.1,80
-1,-1,1,3,1,14.1,9,9.9,8.7,2,3.3,1355
-1,1,1,2,2,18.5,0,1.2,23.2,3,4.9,244
-1,-1,1,19,12,11.7,4,4.3,12.7,2,2.6,1822
-1,-1,1,17,13,15.3,7,5.8,6.2,2,2.2,1646
1,1,-1,-8,9,12.7,14,10.8,13.7,2,4.8,2854
-1,1,1,1,4,8.1,1,3.9,5.2,2,3.0,350
1,-1,-1,-6,5,11.8,4,7.3,13.8,2,4.7,291
-1,1,1,11,1,9.5,2,1.7,21.7,2,4.2,568
1,1,1,2,16,15.0,2,3.1,5.0,2,3.4,2502
-1,-1,-1,-12,2,3.6,0,1.0,20.5,2,3.2,25
1,1,1,10,4,12.0,0,0.2,1.5,2,1.8,305
-1,-1,-1,-9,12,9.6,2,3.3,14.7,2,3.8,1514
1,-1,1,18,5,9.5,0,0.4,4.3,2,2.4,171
-1,1,1,8,1,10.6,0,1.6,15.4,2,4.6,1346
1,1,1,1,9,6.1,0,0.9,19.4,2,8.4,2570
-1,1,-1,-5,2,9.0,1,3.0,7.9,2,1.9,1983
-1,1,1,6,2,14.5,0,0.8,21.3,2,6.5,1307
1,1,1,6,6,20.0,0,1.1,22.6,3,6.4,2835
-1,1,1,25,3,16.0,0,0.3,19.6,2,5.4,440
1,1,1,11,4,7.7,0,1.2,24.2,3,9.9,2807
1,1,-1,-5,2,11.3,0,1.0,23.6,3,12.2,391
-1,-1,-1,-8,1,6.7,2,4.4,25.0,3,3.4,627
-1,-1,1,11,4,4.1,0,0.1,1.4,2,2.7,267
1,1,-1,-8,2,15.3,0,0.0,25.8,3,1.4,525
1,-1,1,7,5,22.6,0,0.0,3.0,2,2.9,1373
-1,1,-1,-9,5,18.7,0,0.9,6.8,2,1.7,1365
-1,1,-1,-12,1,8.1,1,0.9,9.4,2,2.3,703
1,1,1,10,4,9.9,2,2.5,17.4,2,2.3,1205
-1,1,1,6,5,15.4,3,2.4,3.4,2,1.2,141
-1,-1,1,20,13,4.0,3,3.2,19.3,2,5.8,2181
-1,-1,1,7,6,2.7,0,0.8,22.7,3,4.8,2564
-1,1,-1,-11,3,6.6,0,1.1,22.9,3,4.8,286
1,-1,1,9,13,20.8,1,3.8,3.9,2,5.5,2656
-1,-1,1,6,1,2.0,1,7.2,10.6,2,1.4,512
1,-1,1,34,7,13.0,0,0.6,2.7,2,6.8,2063
-1,1,-1,-4,3,24.0,0,0.8,7.6,2,1.6,52
-1,1,-1,-4,13,5.0,3,2.0,10.6,2,3.1,1452
-1,1,1,5,8,14.5,0,1.2,22.1,2,7.2,1976
1,-1,-1,-5,5,12.7,1,2.1,6.3,2,2.8,145
-1,1,-1,-3,13,11.5,0,0.8,6.9,2,3.8,1814
1,1,1,4,4,5.4,2,4.2,17.5,2,3.9,279
1,1,-1,-4,9,9.2,1,5.2,7.0,2,2.7,2075
-1,-1,-1,-12,1,18.0,1,1.6,15.9,2,3.3,523
-1,-1,1,7,6,10.7,0,1.0,25.0,3,3.6,759
1,-1,1,25,2,6.5,1,1.5,6.9,2,2.2,563
1,1,-1,-13,6,0.0,0,0.4,19.3,2,2.7,722
1,-1,-1,-5,3,5.2,0,0.7,26.3,3,4.0,1379
-1,-1,1,22,12,6.6,0,0.5,4.3,2,4.8,2690
1,1,-1,-5,8,12.9,13,12.0,12.9,2,2.2,2045
-1,1,-1,-1,6,0.0,2,2.5,24.6,3,7.8,1
-1,1,-1,-15,3,7.8,3,2.9,7.3,2,4.0,862
1,-1,-1,-5,16,3.7,0,-4.0,4.7,2,1.9,2310
-1,1,-1,-6,6,5.4,0,0.5,25.0,3,14.8,2495
1,-1,1,25,1,10.2,0,1.2,4.4,2,2.3,181
-1,1,1,1,12,11.9,13,10.5,5.0,2,0.2,2816
-1,-1,-1,-14,7,6.1,0,1.0,21.8,3,5.1,2798
-1,1,-1,-6,11,10.0,1,3.1,4.7,2,1.5,2130
1,1,-1,-5,1,6.5,1,3.2,16.4,2,3.8,476
-1,-1,-1,-6,4,7.8,0,4.0,2.7,2,2.0,887
-1,-1,1,13,9,11.7,2,2.8,6.4,2,0.3,1667
-1,-1,1,1,4,14.9,0,1.1,21.8,3,5.6,483
-1,1,1,7,5,14.5,0,0.9,6.8,2,1.4,2001
1,1,-1,-7,3,12.5,0,0.9,17.4,2,4.2,467
1,1,1,17,7,0.0,4,5.1,3.4,2,2.5,2691
-1,-1,-1,-13,3,21.9,0,3.7,2.6,2,2.4,1142
-1,1,-1,-3,5,6.6,9,6.5,4.0,2,4.1,2692
-1,-1,-1,-4,15,16.9,0,1.2,26.2,3,7.7,1725
-1,1,-1,-4,16,9.2,5,4.4,7.4,2,1.3,2229
-1,-1,1,1,12,6.0,4,4.3,16.1,2,8.1,2946
-1,-1,-1,-8,3,12.6,1,5.8,5.7,2,1.9,1993
1,1,-1,-2,5,9.5,0,0.9,16.8,2,5.9,117
-1,1,-1,-18,3,14.4,0,0.7,25.5,3,5.7,398
1,1,-1,-16,8,12.4,0,1.2,16.1,2,4.4,2474
-1,1,-1,-12,4,21.0,0,1.0,4.9,2,0.5,292
1,1,-1,-9,3,12.0,0,1.3,18.9,2,3.9,2848
-1,1,-1,-9,1,20.0,0,0.8,24.2,3,5.1,351
1,-1,1,11,10,6.9,0,0.8,21.2,2,6.1,1857
1,1,1,7,19,5.6,1,2.1,7.8,2,5.9,1448
1,1,-1,-4,6,13.6,3,3.3,11.8,2,4.0,2351
1,-1,-1,-24,3,10.0,0,2.5,22.5,2,5.0,1361
-1,-1,-1,-11,2,14.4,0,10.5,2.7,2,2.5,1126
-1,1,-1,-17,9,14.6,0,1.0,22.9,2,8.4,2855
1,1,1,1,6,11.4,17,11.1,22.8,3,3.9,816
-1,1,1,4,4,19.0,4,4.3,19.7,2,5.4,311
-1,-1,1,12,5,11.9,0,0.7,15.8,2,5.8,1176
1,1,1,12,1,12.4,0,0.5,2.9,2,2.8,1329
1,-1,1,17,9,8.3,0,0.3,3.3,2,2.1,1056
1,-1,1,3,10,24.0,0,0.7,1.1,2,0.2,1581
1,1,-1,-13,3,8.9,0,0.8,22.5,3,7.0,1982
1,1,1,14,6,19.0,8,6.5,6.2,2,3.0,764
1,-1,1,6,1,19.0,0,0.0,2.1,2,0.7,673
1,-1,1,9,3,23.4,0,1.3,0.4,2,2.0,382
-1,1,1,20,5,17.5,7,5.7,12.7,2,4.5,808
1,-1,1,8,21,20.1,0,0.9,2.5,2,3.2,1827
1,-1,1,13,19,19.8,4,4.7,4.9,2,2.8,1641
-1,1,1,18,6,10.2,0,0.9,20.4,2,5.2,1346
1,1,-1,-1,6,6.0,0,1.8,22.6,2,4.0,2570
-1,1,-1,-30,6,11.7,2,4.5,3.8,2,1.4,116
-1,-1,-1,-3,9,0.0,1,1.4,24.2,3,4.7,1440
1,1,-1,-15,3,2.5,2,5.9,7.1,2,3.4,1346
1,-1,-1,-9,4,4.4,0,0.7,16.5,2,6.3,61
-1,-1,1,15,6,15.1,2,2.7,16.5,2,3.1,1103
1,1,-1,-8,8,15.2,7,9.2,3.4,2,4.2,2636
1,1,1,21,2,15.0,0,0.8,5.0,2,4.3,577
-1,-1,1,35,7,13.7,1,2.9,5.7,2,2.2,1987
1,-1,1,8,12,21.3,2,3.1,6.7,2,2.7,1689
-1,-1,1,12,3,13.0,0,0.8,24.0,3,7.5,919
-1,-1,-1,-18,5,16.0,0,0.9,24.2,3,8.1,1099
-1,-1,1,7,1,11.7,0,0.9,4.3,2,1.8,138
-1,1,-1,-14,4,5.7,1,3.1,10.0,2,0.0,2752
1,1,-1,-4,4,14.0,0,3.4,4.7,2,3.3,2870
-1,1,-1,-21,2,6.1,2,3.1,9.3,2,1.8,1122
-1,-1,1,2,6,3.0,0,0.9,26.5,3,4.6,1602
-1,1,-1,-11,6,7.5,0,0.9,16.5,2,5.8,1774
1,1,1,6,7,4.6,7,10.9,4.8,2,0.0,2141
1,-1,1,16,7,17.0,9,7.8,2.7,2,3.8,1533
-1,1,-1,-13,1,7.4,3,3.7,20.0,2,5.3,659
1,-1,-1,-4,6,3.6,0,0.7,21.8,3,4.6,1192
1,1,1,5,4,12.0,8,8.3,5.5,2,1.2,2810
-1,-1,1,19,5,14.0,1,4.0,5.0,2,0.9,2743
-1,-1,1,20,2,10.6,7,7.2,13.5,2,4.4,1212
1,1,1,21,5,12.1,0,0.8,13.4,2,5.1,1300
-1,1,1,15,12,10.2,7,6.1,24.5,3,5.9,2866
1,1,1,26,8,0.4,0,0.6,22.8,3,7.3,1751
-1,1,1,6,11,3.5,6,6.2,25.3,3,3.3,2403
-1,1,1,13,1,0.0,0,0.8,25.2,3,6.0,598
1,1,-1,-6,2,17.1,2,2.5,24.4,3,4.2,1375
-1,-1,1,7,3,1.4,2,2.3,9.3,2,2.8,1697
1,-1,1,4,19,12.9,10,11.1,5.6,2,4.4,2195
-1,1,-1,-3,16,0.0,5,3.4,25.5,3,3.9,2166
-1,-1,1,25,2,22.7,1,2.0,7.9,2,1.9,805
1,1,-1,-48,2,9.0,0,2.6,14.3,2,4.1,1911
1,1,-1,-10,8,20.4,0,1.0,27.1,3,5.2,873
1,1,-1,-10,6,11.0,1,1.0,6.4,2,1.6,1172
1,-1,-1,-2,2,24.0,0,0.1,3.0,2,3.3,694
1,-1,-1,-21,8,18.1,0,0.8,4.3,2,1.3,2261
1,1,1,5,7,24.0,0,2.1,4.9,2,4.8,1688
1,1,1,5,6,6.9,2,2.1,6.1,2,3.9,175
-1,1,-1,-11,5,20.0,0,0.7,23.6,3,7.0,912
1,1,-1,-11,1,14.7,1,3.8,2.1,2,1.7,102
-1,1,1,6,4,8.1,1,1.3,1.9,2,0.7,277
-1,1,1,13,9,10.1,0,0.6,14.5,2,5.6,1726
-1,-1,-1,-6,3,18.5,1,1.7,4.0,2,1.7,1371
-1,1,-1,-3,4,23.1,1,1.4,8.3,2,5.7,494
1,-1,1,16,5,9.8,3,8.1,7.3,2,3.3,36
1,1,-1,-30,3,11.1,0,0.3,2.0,2,2.3,389
-1,1,-1,-11,2,11.0,1,4.7,6.9,2,3.4,189
-1,-1,-1,-1,8,10.0,2,4.0,16.9,2,4.0,2061
1,-1,1,23,17,22.2,0,0.5,5.1,2,20.0,2342
1,-1,1,15,9,18.1,0,0.5,24.6,3,5.9,908
1,-1,-1,-25,3,16.3,1,2.1,10.7,2,3.4,1223
-1,1,1,3,11,13.2,0,1.1,18.5,2,6.5,1965
-1,1,1,13,8,6.8,0,1.2,20.4,2,5.5,2840
1,1,-1,-32,5,13.8,0,1.0,25.3,3,6.3,1676
1,-1,-1,-21,6,20.1,4,4.0,10.0,2,4.4,1330
1,-1,1,28,3,16.8,8,6.1,16.5,2,9.2,989
1,-1,-1,-9,5,22.5,0,0.8,5.1,2,2.2,2087
1,1,-1,-9,5,7.3,4,4.4,10.8,2,3.8,376
1,1,-1,-17,16,13.2,0,0.7,2.1,2,1.8,1458
-1,1,-1,-13,4,7.6,4,6.9,20.6,2,5.6,63
1,-1,1,16,4,19.6,4,4.0,1.5,2,1.9,183
-1,-1,-1,-5,3,9.1,0,1.0,20.2,2,13.6,1790
-1,-1,-1,-3,9,23.1,0,1.1,22.7,3,6.3,1500
1,1,-1,-16,3,16.5,0,0.9,6.7,2,2.1,412
-1,1,-1,-3,14,11.0,5,5.9,7.8,2,2.1,2679
1,-1,-1,-7,1,24.0,1,1.7,1.7,2,2.8,98
-1,-1,1,2,8,7.0,1,4.3,14.7,2,2.6,2693
1,1,-1,-8,2,13.4,0,0.7,2.7,2,3.1,538
-1,-1,1,8,10,5.5,0,0.9,24.8,3,8.7,2286
-1,-1,-1,-21,5,12.5,1,4.0,4.7,2,0.2,1098
-1,1,1,29,7,16.8,6,7.2,6.0,2,1.4,318
-1,-1,1,7,1,8.0,0,0.2,4.8,2,2.9,247
1,-1,1,16,9,7.2,0,2.3,16.8,2,4.6,1871
1,1,1,8,3,4.0,0,0.9,25.4,3,7.4,1919
-1,-1,1,8,12,7.5,0,0.7,25.6,3,5.1,1586
-1,-1,1,17,4,13.1,2,2.8,7.5,2,2.8,1247
-1,1,-1,-15,2,15.3,1,1.0,11.4,2,3.1,375
-1,-1,-1,-6,14,13.3,13,11.5,3.4,2,1.8,2286
1,-1,1,13,1,10.3,1,1.3,18.9,2,6.1,678
-1,-1,1,1,16,10.1,0,0.6,14.1,2,4.1,3773
-1,-1,1,8,6,11.8,0,1.6,4.0,2,2.5,2025
1,-1,-1,-4,7,24.0,1,0.4,3.9,2,6.1,1673
-1,1,-1,-3,1,13.5,0,0.7,19.7,2,7.3,79
1,-1,1,2,8,3.1,0,0.4,16.0,2,3.2,1164
1,-1,1,16,6,7.1,17,16.9,26.5,3,5.3,739
-1,1,1,7,7,8.8,2,5.9,12.1,2,2.9,899
-1,-1,1,16,1,15.6,0,1.3,0.1,2,3.0,367
1,1,1,4,11,8.8,2,2.0,18.5,2,3.3,1752
1,1,1,19,13,1.9,4,2.2,3.5,2,1.2,1858
1,-1,1,13,2,10.5,0,0.6,24.6,3,4.4,578
1,-1,1,4,7,5.4,6,7.2,10.0,2,4.2,2535
-1,-1,1,1,1,13.3,0,2.6,25.4,3,6.3,588
1,-1,-1,-8,4,11.8,2,1.9,5.5,2,3.6,1256
-1,-1,1,6,5,4.0,1,4.8,8.5,2,3.5,943
-1,-1,-1,-8,2,11.8,0,0.9,16.4,2,4.5,1059
1,-1,1,17,7,16.6,0,0.9,25.4,3,7.8,2701
1,1,-1,-8,5,20.3,0,0.8,25.4,3,8.7,133
1,1,1,18,2,24.0,0,0.3,4.1,2,3.2,1330
-1,-1,-1,-4,2,14.3,0,0.6,22.8,3,3.3,1289
1,-1,-1,-16,3,13.3,13,11.5,18.1,2,5.7,412
-1,-1,-1,-5,14,10.2,2,2.4,14.8,2,4.3,2807
1,-1,-1,-16,4,16.5,0,1.1,24.4,3,6.8,1352
1,-1,-1,-23,6,1.3,0,0.6,23.2,3,6.7,1014
-1,-1,1,19,3,21.0,0,1.1,15.1,2,5.0,2582
1,1,1,5,7,10.0,0,3.0,16.2,2,3.7,798
1,-1,1,19,11,22.4,1,3.0,6.9,2,2.6,2459
-1,1,1,5,4,12.1,0,1.0,25.5,3,5.4,1398
-1,-1,-1,-4,10,3.8,0,0.6,22.3,3,4.6,1765
-1,-1,-1,-10,1,8.3,0,0.8,20.8,2,1.6,564
1,-1,-1,-6,6,14.9,0,0.8,1.0,2,2.8,895
-1,-1,1,25,2,19.7,0,1.0,24.2,3,14.1,605
1,1,1,8,5,17.9,0,0.7,7.3,2,4.6,323
-1,1,-1,-2,6,9.7,1,2.8,9.0,2,3.5,1241
1,-1,1,17,3,2.9,3,2.5,4.2,2,1.9,1152
-1,1,-1,-27,10,21.9,1,1.5,8.5,2,3.3,2773
-1,1,-1,-6,15,13.4,13,10.5,12.9,2,4.3,2557
-1,-1,-1,-12,4,14.2,0,4.1,19.0,2,2.9,2622
-1,1,-1,-7,1,24.0,0,0.6,0.7,2,2.2,2061
-1,-1,-1,-3,14,20.7,4,4.0,3.8,2,3.6,1481
1,-1,1,42,8,11.3,3,2.7,18.8,2,5.2,1543
1,1,1,38,6,9.2,0,0.9,24.4,3,11.5,1273
-1,1,1,14,1,6.8,0,0.8,26.0,3,8.4,625
1,1,1,18,5,15.0,7,7.3,6.3,2,1.0,161
1,-1,1,11,6,22.1,2,2.5,3.3,2,10.3,774
1,-1,1,6,18,7.6,2,6.3,1.2,2,3.3,2511
-1,-1,1,10,9,0.0,0,0.9,25.5,3,4.6,2484
-1,-1,1,9,8,1.9,3,3.2,6.1,2,3.5,2171
1,-1,1,18,1,15.4,0,1.0,0.2,2,3.7,642
1,1,-1,-18,4,15.2,0,0.5,18.4,2,8.0,1719
-1,-1,1,13,5,17.4,1,2.8,8.5,2,2.0,1065
1,-1,1,22,2,5.8,8,8.0,23.9,3,3.0,2265
-1,1,-1,-5,3,18.3,5,4.2,12.9,2,3.2,621
-1,-1,1,12,11,9.9,3,3.8,18.6,2,4.3,2232
1,-1,1,9,10,20.1,0,0.7,23.8,3,6.6,1666
1,1,-1,-18,12,6.9,0,0.8,2.4,2,1.0,1709
1,-1,1,3,5,13.2,1,2.1,0.9,2,2.7,1964
1,-1,-1,-13,7,16.0,0,1.9,19.0,2,6.6,799
-1,-1,1,7,2,2.5,2,3.2,7.3,2,0.4,155
1,1,-1,-9,4,10.9,0,1.0,18.2,2,3.2,434
-1,-1,1,5,3,19.9,3,4.3,3.1,2,2.2,337
-1,1,-1,-12,6,11.0,3,3.1,5.9,2,4.1,1071
-1,1,-1,-11,2,16.9,0,0.8,24.6,3,14.8,830
-1,1,-1,-15,2,5.0,0,0.8,17.3,2,6.7,302
-1,1,-1,-6,10,6.4,0,1.2,21.7,2,12.2,2670
-1,-1,1,16,4,19.9,0,1.0,3.2,2,5.9,1980
1,-1,1,7,4,18.2,4,5.1,14.8,2,3.8,2078
1,1,-1,-19,7,18.7,0,1.2,0.7,2,1.2,1621
-1,-1,-1,-8,17,0.0,0,0.8,23.1,3,4.5,2166
1,-1,1,6,1,10.0,0,0.4,0.4,2,2.8,439
-1,-1,1,21,7,11.4,0,1.0,11.5,2,4.5,1829
1,1,-1,-1,5,19.0,1,1.8,3.1,2,4.1,2757
1,1,-1,-6,8,13.1,1,2.6,21.5,2,2.5,1549
1,-1,1,16,9,7.0,0,0.8,3.9,2,1.0,2604
-1,1,-1,-1,5,24.0,3,4.2,5.7,2,2.5,1128
-1,-1,1,39,3,14.1,0,0.7,19.1,2,1.6,2627
1,-1,1,17,10,12.0,4,5.7,3.3,2,1.4,1868
1,1,-1,-1,8,5.2,1,1.3,22.6,3,10.9,2749
-1,-1,1,5,8,0.0,1,1.3,41.3,3,7.2,721
-1,1,-1,-8,14,14.7,3,4.4,12.1,2,3.5,2441
-1,-1,1,9,1,11.0,0,0.8,21.6,2,5.6,685
-1,-1,-1,-3,4,6.6,0,0.9,24.9,3,5.5,2646
-1,1,-1,-21,14,7.8,0,0.8,24.6,3,6.4,1658
1,1,1,20,4,21.6,0,1.4,24.9,3,3.3,2743
-1,1,-1,-23,3,11.9,2,2.4,20.0,2,3.2,426
-1,1,1,10,15,8.1,1,2.6,18.8,2,5.8,1822
1,1,-1,-18,9,9.3,0,1.0,18.3,2,8.6,2105
-1,1,-1,-16,5,23.4,0,0.4,24.8,3,7.2,1704
-1,1,-1,-7,2,7.8,0,1.1,23.3,3,7.8,596
-1,1,1,2,4,0.0,0,0.7,34.5,3,5.8,1440
-1,-1,-1,-30,6,9.1,2,3.2,19.5,2,4.3,2479
1,-1,1,30,4,8.4,0,1.2,1.9,2,4.5,2811
-1,-1,-1,-4,5,11.3,0,0.9,15.7,2,5.4,2716
1,-1,-1,-9,8,1.9,0,0.9,19.0,2,7.0,1759
-1,1,1,6,2,13.5,0,0.9,24.5,3,11.3,1375
-1,1,1,1,12,9.4,0,0.9,19.6,2,7.6,2706
-1,-1,-1,-2,2,12.6,0,0.9,24.0,3,6.0,327
-1,1,1,20,6,4.2,0,0.5,7.7,2,4.4,1937
-1,1,-1,-6,2,20.7,0,2.0,23.2,3,5.4,483
-1,-1,1,3,11,18.3,0,1.3,22.0,3,0.5,1476
-1,-1,1,8,7,9.4,1,2.4,20.7,2,4.6,1836
-1,1,1,14,2,15.1,13,9.8,11.6,2,2.8,298
-1,-1,1,14,6,12.7,0,1.7,2.0,2,0.5,2841
1,1,-1,-14,3,15.2,0,0.9,23.7,3,10.5,1037
1,1,-1,-25,7,6.0,1,2.9,1.5,2,1.2,2262
1,1,-1,-4,6,11.9,2,2.1,8.0,2,0.2,2680
-1,1,1,5,8,11.8,0,0.7,20.1,3,1.8,2552
1,1,-1,-8,2,10.3,0,1.0,22.1,3,6.3,471
-1,1,-1,-7,2,0.0,0,0.0,1.6,2,3.3,0
-1,-1,-1,-4,4,11.4,0,0.7,25.2,3,5.1,1625
1,-1,-1,-7,3,14.0,0,1.0,20.3,2,6.3,1006
-1,1,1,9,12,1.1,9,10.5,7.5,2,1.4,1505
-1,-1,-1,-6,9,8.5,0,0.6,22.6,3,7.1,2531
-1,-1,1,6,10,0.0,0,0.0,23.4,3,14.3,721
-1,-1,1,27,7,1.1,8,6.0,25.3,3,5.5,2591
-1,1,1,2,3,6.8,0,0.8,13.0,2,5.6,1390
-1,-1,1,5,10,2.1,2,3.1,15.5,2,2.1,1529
1,1,1,4,22,16.7,3,3.8,20.6,2,8.0,3111
1,1,-1,-3,8,5.2,1,2.2,19.7,2,2.8,1776
-1,-1,-1,-10,5,19.2,8,4.9,0.5,2,3.7,44
-1,1,-1,-9,19,9.4,17,14.8,23.8,3,5.8,2276
1,-1,1,10,8,13.6,0,1.0,23.8,3,6.3,1796
1,-1,1,11,1,16.9,8,7.5,4.6,2,1.1,174
1,1,-1,-14,2,14.0,0,0.9,14.6,2,5.0,631
-1,1,1,11,5,9.0,1,4.7,4.5,2,0.8,1260
-1,1,-1,-7,18,19.0,0,1.0,25.3,3,5.0,2201
1,1,-1,-7,19,21.5,3,3.2,4.5,2,4.7,2413
1,-1,-1,-7,5,22.4,0,0.9,4.1,2,1.9,2822
1,1,-1,-12,4,24.0,0,0.0,3.2,2,0.0,836
-1,-1,-1,-15,8,5.6,1,0.8,22.4,3,7.4,2505
1,-1,1,8,9,14.6,8,7.6,6.0,2,0.7,2108
1,-1,1,6,2,24.0,0,0.1,3.9,2,4.9,2345
-1,1,1,14,3,6.0,5,4.6,19.4,2,5.5,1689
-1,1,-1,-10,5,9.4,6,4.7,20.6,2,4.2,96
-1,1,-1,-27,8,17.4,6,5.6,17.9,2,6.3,1953
