SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
-1,-1,1,15,4,6.2,1,2.6,22.5,3,4.7,2849
1,1,-1,-11,4,18.4,0,0.8,2.9,2,1.3,204
-1,-1,1,11,4,4.9,2,2.5,4.1,2,1.6,1927
1,1,1,7,5,10.7,2,2.5,4.6,2,2.4,1098
-1,1,1,16,7,6.7,2,1.9,20.7,2,2.7,1043
1,1,1,21,5,7.1,0,1.0,22.2,3,7.6,2058
-1,-1,-1,-9,9,18.5,0,0.9,25.6,3,9.0,2843
-1,1,1,5,13,0.0,4,10.0,17.1,2,3.4,2248
1,-1,-1,-6,6,11.4,0,0.9,23.9,3,5.0,238
1,-1,1,13,4,18.1,1,2.1,15.0,2,3.0,339
-1,-1,1,17,4,5.1,3,3.4,2.7,2,3.4,2067
1,-1,1,13,4,6.1,1,2.5,12.9,2,4.5,899
-1,-1,1,16,5,4.2,3,5.1,21.6,2,5.0,888
-1,-1,-1,-2,3,11.0,0,1.1,22.8,3,15.2,203
-1,1,1,13,7,5.0,0,1.0,2.3,2,2.2,2375
-1,1,-1,-16,5,9.0,0,1.2,25.7,3,8.0,1481
1,1,-1,-1,5,13.6,0,0.8,20.4,2,5.2,1055
-1,1,1,10,3,0.0,1,1.6,20.1,2,4.9,1236
1,-1,1,6,8,19.6,0,0.6,3.1,2,6.9,1971
-1,-1,-1,-10,7,24.0,0,0.1,3.0,2,1.8,1756
1,-1,1,16,2,14.0,0,0.9,18.0,2,2.3,1120
1,-1,1,6,23,8.0,14,15.0,2.6,2,1.9,2206
-1,-1,1,8,4,16.9,3,3.1,7.2,2,1.9,2000
1,-1,-1,-8,13,5.9,2,3.2,5.9,2,2.0,2386
-1,1,-1,-18,5,11.0,1,0.9,22.8,3,6.8,1983
1,-1,1,9,2,6.6,0,0.6,2.8,2,4.0,423
1,1,-1,-5,10,10.0,1,1.0,22.0,2,2.5,1573
-1,-1,-1,-10,3,13.1,0,2.6,23.6,3,4.6,1159
1,-1,-1,-7,2,10.3,0,0.9,25.0,3,5.8,376
1,-1,-1,-11,5,15.3,0,0.6,22.7,3,6.7,911
-1,-1,1,12,5,14.9,2,2.1,8.1,2,2.2,427
-1,1,1,11,4,15.1,0,1.3,21.9,2,7.1,837
-1,1,1,14,9,13.1,0,0.7,24.8,3,3.1,1861
1,1,-1,-22,7,11.0,1,3.3,18.0,2,4.8,911
1,1,1,8,17,9.3,1,5.8,18.8,2,5.1,1749
-1,-1,1,15,24,13.9,0,1.5,22.6,3,0.0,2407
-1,-1,1,8,3,12.5,4,3.7,11.8,2,2.5,912
-1,-1,1,5,1,2.4,1,3.6,21.7,2,3.9,556
-1,-1,-1,-25,1,6.5,0,1.7,16.5,2,4.5,701
-1,1,-1,-6,7,21.4,1,1.4,25.0,3,2.4,2184
-1,-1,1,14,10,13.0,0,0.8,22.3,3,8.9,1673
-1,-1,-1,-10,5,10.8,3,6.8,7.1,2,2.4,89
-1,-1,-1,-14,2,13.3,1,1.9,7.2,2,2.9,1207
1,-1,1,13,6,5.0,3,2.6,5.1,2,0.3,1116
-1,1,-1,-28,5,17.5,0,0.9,22.1,3,6.5,1860
-1,1,-1,-6,6,5.0,0,0.8,6.1,2,4.1,921
-1,1,1,6,9,16.5,0,1.0,25.3,3,6.0,1015
1,1,-1,-15,6,5.3,3,5.6,10.3,2,3.5,809
1,1,-1,-16,9,10.2,4,4.9,1.9,2,2.3,1050
-1,-1,1,7,2,20.0,5,4.4,3.4,2,2.6,92
-1,-1,1,9,14,15.0,0,0.8,14.8,2,5.2,1748
-1,-1,1,2,15,18.3,0,0.6,7.5,2,4.5,762
-1,-1,1,5,3,1.7,11,8.6,1.4,2,2.1,408
-1,1,-1,-5,3,14.0,0,0.8,19.8,2,6.2,1539
1,1,-1,-7,7,14.2,0,0.9,23.6,2,6.8,2870
1,-1,1,14,5,19.6,3,3.8,1.3,2,1.1,2702
1,1,1,29,6,7.1,0,1.2,24.6,3,3.4,2380
-1,1,1,7,2,18.7,0,1.0,23.2,3,4.6,608
1,1,-1,-4,4,16.7,0,0.8,25.1,3,7.0,481
1,1,-1,-7,4,19.8,0,1.9,17.8,2,4.2,410
1,1,-1,-5,9,7.2,1,4.4,11.4,2,3.2,1136
1,1,-1,-9,5,9.0,2,4.2,22.0,2,2.4,1211
1,-1,1,3,16,9.9,0,0.7,4.5,2,2.2,2708
1,-1,-1,-12,7,10.6,1,2.7,22.4,3,5.6,2042
1,1,-1,-11,2,20.3,3,4.2,23.9,3,5.5,522
1,-1,1,9,6,7.0,1,1.8,18.7,2,4.9,2836
1,-1,1,17,10,23.8,0,1.2,24.3,3,5.3,2669
1,1,1,5,2,16.0,1,1.5,8.4,2,2.3,527
-1,1,-1,-3,9,24.0,0,1.4,3.0,2,0.9,1758
-1,-1,-1,-2,1,12.6,0,0.8,19.6,2,3.3,1429
1,-1,-1,-5,12,19.9,0,0.9,3.7,2,3.6,2334
-1,1,1,16,13,2.7,0,0.7,8.8,2,5.2,2367
1,-1,1,1,5,13.2,6,5.8,24.6,3,5.9,778
-1,1,-1,-6,6,14.6,1,2.0,0.1,2,1.8,1871
-1,1,-1,-17,1,23.4,2,1.4,17.1,2,5.2,25
-1,1,1,2,1,20.0,0,1.5,24.6,3,4.7,629
-1,1,-1,-4,1,20.0,2,2.4,2.6,2,1.6,401
-1,-1,1,11,7,7.6,0,1.0,23.4,3,4.9,1774
-1,1,1,2,8,3.4,0,0.8,13.3,2,6.9,927
1,-1,-1,-11,11,11.2,1,1.9,24.1,3,3.7,2544
-1,1,-1,-4,19,8.2,4,9.1,19.4,2,1.9,2341
-1,-1,1,27,1,18.2,0,0.7,24.7,3,6.9,37
-1,1,-1,-4,4,8.5,0,0.7,22.8,3,4.6,589
-1,1,-1,-2,3,24.0,0,1.6,1.9,2,1.2,582
1,1,-1,-10,1,17.0,1,1.8,1.6,2,4.4,219
-1,1,-1,-3,6,1.3,4,4.2,11.0,2,5.0,2513
-1,-1,-1,-2,5,15.0,0,0.8,25.4,3,5.2,776
-1,-1,-1,-12,3,14.8,1,1.3,7.4,2,5.6,599
-1,1,-1,-6,3,18.3,9,6.1,3.9,2,3.9,1200
1,-1,-1,-1,1,16.0,0,0.3,3.3,2,2.6,123
1,1,-1,-20,7,10.3,1,1.6,15.9,2,3.7,2672
-1,-1,-1,-11,16,19.8,0,0.9,24.2,3,12.4,2192
1,-1,1,11,3,6.0,0,0.9,2.5,2,2.6,420
1,-1,-1,-19,4,5.5,0,1.0,1.8,2,4.7,1267
-1,1,-1,-1,4,9.3,1,1.2,0.6,2,2.8,228
-1,1,-1,-16,5,8.8,1,1.4,15.0,2,3.0,1111
-1,-1,1,19,1,6.1,3,6.9,1.1,2,1.1,611
1,1,-1,-6,5,11.0,0,1.0,4.2,2,5.0,1806
1,1,-1,-14,7,14.5,3,3.3,15.7,2,6.2,842
-1,-1,1,7,2,0.2,0,0.6,23.6,3,7.1,1416
1,1,1,5,8,14.8,0,0.7,1.5,2,2.5,1964
-1,-1,-1,-12,3,16.0,9,8.3,3.8,2,2.5,2846
1,1,-1,-6,1,11.0,1,1.5,3.0,2,2.8,1061
-1,1,1,9,12,2.1,22,22.2,21.6,2,6.6,1668
-1,-1,-1,-3,15,11.0,10,11.8,24.8,3,10.8,1670
1,-1,1,9,6,13.9,11,8.8,23.4,2,4.0,1060
-1,-1,1,11,9,8.2,2,4.3,5.0,2,0.9,1565
-1,1,-1,-16,4,24.0,1,0.6,4.5,2,2.5,193
-1,1,1,4,11,9.1,0,0.8,4.5,2,2.1,1823
1,1,-1,-10,2,13.6,5,5.5,6.4,2,1.4,1188
-1,1,-1,-42,2,10.1,0,0.6,2.0,2,3.5,139
-1,1,-1,-4,9,11.0,0,0.9,23.3,3,6.3,1884
1,1,-1,-6,3,8.0,0,0.7,24.5,3,3.6,2846
1,1,1,9,7,7.0,2,4.3,2.9,2,0.4,2100
-1,1,-1,-12,12,12.8,12,11.4,14.3,2,2.2,1870
1,-1,-1,-17,2,11.0,2,2.7,4.7,2,0.5,506
1,-1,1,11,5,12.0,1,2.0,15.1,2,5.1,2090
-1,1,-1,-8,7,3.2,1,1.7,11.7,2,3.1,2437
-1,1,1,1,11,20.2,1,1.5,6.6,2,1.6,975
-1,1,1,2,3,9.4,0,0.8,22.8,3,4.8,2851
-1,1,-1,-27,3,11.3,4,3.8,22.2,2,3.0,515
1,1,-1,-8,12,0.0,0,0.5,24.7,3,1.5,2179
-1,1,1,19,16,8.8,18,15.2,7.0,2,2.5,2865
-1,-1,1,7,5,10.0,1,1.8,4.9,2,1.2,184
1,1,1,2,3,22.4,3,3.8,2.3,2,4.6,433
-1,1,-1,-2,1,15.0,9,9.9,16.9,2,4.5,263
-1,-1,-1,-10,4,9.2,2,2.4,1.5,2,1.4,1410
-1,-1,1,5,4,24.0,0,0.1,3.7,2,2.8,1571
-1,-1,1,37,5,12.1,1,1.4,5.0,2,2.0,1611
-1,1,-1,-7,13,14.7,3,4.1,25.8,3,5.6,783
1,-1,1,7,3,0.0,3,2.6,3.3,2,2.5,1443
-1,1,-1,-6,7,7.6,0,1.0,19.4,2,5.5,737
-1,1,-1,-8,5,13.0,0,0.7,2.1,2,4.0,1194
-1,1,1,22,9,3.8,12,10.4,10.3,2,3.4,2576
-1,1,1,11,11,10.0,0,0.9,18.4,2,5.4,2765
1,1,1,28,11,16.7,0,0.6,1.3,2,3.3,1844
1,1,-1,-16,10,15.4,9,7.2,3.3,2,1.8,886
1,-1,1,4,1,10.9,0,0.6,22.4,3,5.7,496
-1,1,1,6,6,20.0,1,1.8,17.8,2,4.1,863
-1,1,1,3,2,15.2,2,2.6,14.7,2,4.5,257
-1,-1,1,25,13,13.0,9,10.8,14.5,2,3.1,1704
-1,-1,1,5,2,5.0,1,1.3,4.5,2,3.2,296
1,1,1,10,15,18.1,1,1.5,4.2,2,1.1,2314
1,1,-1,-16,14,13.0,0,0.9,1.8,2,5.1,2277
-1,-1,-1,-3,6,15.7,0,0.7,19.8,2,3.7,1470
-1,-1,1,16,4,14.3,2,1.7,15.2,2,2.1,984
-1,-1,1,21,6,24.0,0,0.0,4.9,2,2.2,1566
-1,1,-1,-20,4,15.0,1,1.4,4.9,2,3.5,412
1,1,1,20,13,10.9,0,0.4,1.9,2,1.9,1708
1,1,1,6,5,6.6,0,0.9,21.3,2,8.2,406
-1,-1,-1,-3,5,8.1,2,2.0,18.6,2,4.4,2315
-1,-1,-1,-12,6,11.9,2,2.2,6.9,2,2.4,1101
-1,1,-1,-26,5,10.1,0,1.1,25.5,3,5.8,2556
1,-1,1,28,3,8.4,0,0.8,20.7,2,4.3,792
-1,1,1,2,3,12.1,0,1.9,20.6,2,5.5,1210
1,1,1,5,10,14.2,0,0.8,3.8,2,1.4,2580
1,-1,1,8,10,17.5,0,0.9,25.0,3,3.9,2033
-1,-1,1,39,3,8.1,5,4.9,24.9,3,3.7,2703
-1,1,-1,-7,4,17.8,8,6.0,3.6,2,0.4,305
1,1,-1,-6,6,8.2,6,4.0,19.1,2,5.2,1846
1,-1,-1,-5,4,13.6,4,4.0,20.1,2,5.5,1187
1,-1,1,20,5,5.7,2,5.5,11.2,2,2.0,2616
1,-1,-1,-11,6,18.4,7,6.3,13.5,2,1.4,1989
-1,1,1,18,5,22.3,4,4.2,24.3,3,7.4,104
-1,1,1,10,8,17.5,0,0.7,23.3,3,5.2,1912
1,1,1,19,7,7.5,1,1.2,9.0,2,3.8,2616
1,-1,-1,-9,4,21.6,4,1.9,19.9,2,1.9,933
-1,-1,1,15,6,15.1,2,2.7,16.5,2,3.1,1103
-1,-1,1,8,2,8.4,0,0.8,24.4,3,5.7,67
-1,-1,1,6,8,16.3,3,3.4,7.7,2,3.2,2076
-1,1,-1,-10,18,17.9,7,5.4,5.4,2,1.6,2267
-1,-1,1,5,1,10.0,1,1.5,11.6,2,2.4,536
-1,1,-1,-2,3,11.0,1,4.5,9.1,2,3.0,1216
-1,-1,-1,-6,26,12.1,1,3.6,24.5,3,2.2,2803
-1,1,1,12,7,4.1,2,3.0,24.2,2,4.1,2081
1,1,1,12,2,2.2,0,0.0,17.6,2,2.8,635
1,-1,-1,-23,4,11.7,0,0.9,7.6,2,2.3,1075
-1,1,-1,-22,12,22.0,1,1.6,5.7,2,3.6,1873
1,1,1,3,1,19.0,0,1.4,3.3,2,4.0,49
-1,1,-1,-6,10,7.0,0,0.8,24.6,3,2.8,1957
1,1,-1,-11,1,19.3,0,1.1,23.3,2,5.1,216
-1,1,-1,-9,7,17.4,0,0.8,16.2,2,7.9,2014
-1,1,1,27,3,11.6,0,0.9,21.4,2,8.2,1642
1,1,-1,-7,9,18.4,6,6.7,1.0,2,0.5,2232
-1,-1,1,8,3,19.0,0,0.8,24.7,3,4.6,312
1,-1,-1,-18,8,23.4,0,1.3,1.1,2,1.3,2375
-1,1,-1,-5,14,8.5,2,4.9,9.6,2,2.0,2344
1,-1,1,4,7,18.0,4,6.2,5.7,2,1.7,1097
1,-1,-1,-6,5,5.4,0,1.1,3.0,2,1.0,137
-1,-1,1,17,15,1.0,0,0.8,26.0,3,2.4,2305
-1,1,-1,-5,2,18.7,0,0.8,25.0,3,4.7,1339
-1,-1,-1,-6,17,22.2,0,0.9,24.4,3,5.5,2280
1,1,1,5,16,9.3,3,3.8,10.2,2,4.5,1897
1,1,1,6,5,8.4,1,2.3,5.5,2,1.6,2632
-1,-1,-1,-23,6,8.4,2,2.4,3.4,2,1.6,2388
-1,-1,-1,-6,7,5.0,2,4.5,6.1,2,2.6,2861
-1,-1,-1,-4,3,2.7,0,3.4,5.9,2,2.3,41
1,-1,1,1,2,11.4,2,2.5,11.2,2,2.2,1283
-1,1,1,29,8,6.3,2,2.1,5.4,2,1.7,2862
-1,-1,1,21,5,16.2,0,1.0,26.1,3,3.6,760
-1,1,1,12,13,9.8,0,0.9,23.1,3,2.7,2673
1,1,1,25,7,7.0,0,0.9,22.6,3,20.3,2808
-1,1,-1,-14,2,15.3,0,0.9,25.3,3,8.5,250
-1,-1,1,39,7,17.6,0,1.0,4.3,2,1.1,1468
1,1,-1,-18,11,9.7,0,0.4,1.2,2,3.0,2410
1,1,-1,-7,12,7.0,4,3.9,19.2,2,4.6,2509
1,1,1,17,4,19.0,4,5.0,24.1,3,8.5,1947
1,1,1,9,3,6.3,0,0.9,4.9,2,2.9,1159
1,1,-1,-30,4,16.2,0,0.8,19.8,2,4.1,1674
-1,1,-1,-3,2,11.9,1,1.2,13.1,2,2.6,625
1,-1,1,31,5,5.2,0,1.6,2.3,2,2.5,1749
-1,1,1,7,1,11.6,5,3.6,6.5,2,2.8,1393
-1,1,-1,-7,5,13.0,4,4.0,4.2,2,3.1,2621
1,1,-1,-3,13,16.0,10,7.5,15.4,2,2.5,2058
1,1,-1,-29,4,10.0,4,4.2,5.3,2,4.8,1272
1,-1,-1,-9,10,19.6,1,1.8,1.7,2,1.6,1856
-1,-1,1,15,16,9.1,1,4.7,24.2,3,5.3,755
1,-1,-1,-17,9,10.4,0,0.8,9.5,2,2.3,911
-1,-1,-1,-2,14,5.9,0,1.0,17.9,2,7.6,2088
-1,1,-1,-21,18,9.9,17,14.5,11.9,2,2.0,2605
-1,1,1,6,17,14.0,4,3.2,24.0,3,2.9,1801
1,1,1,3,2,1.9,0,0.8,22.9,2,4.4,444
-1,-1,1,8,9,13.7,2,2.0,21.7,2,4.8,1890
-1,1,1,2,2,15.3,0,0.7,3.6,2,4.6,32
1,-1,-1,-7,10,16.4,0,0.7,28.8,3,4.3,1079
-1,-1,-1,-8,1,4.2,0,0.8,24.7,3,9.4,596
-1,-1,-1,-9,3,19.5,3,3.3,17.4,2,4.9,432
-1,-1,-1,-3,1,1.5,0,0.9,25.4,3,4.0,696
1,1,-1,-5,3,7.0,2,1.6,20.0,2,4.6,495
1,1,1,1,4,21.5,0,0.9,3.2,2,3.3,1021
-1,-1,1,3,13,14.1,0,1.0,21.0,2,6.9,2528
1,-1,1,12,3,0.0,6,5.0,3.6,2,3.1,3
-1,-1,1,10,4,12.6,2,4.1,13.6,2,3.6,2733
1,-1,1,16,4,4.6,3,3.2,6.6,2,4.5,2234
-1,1,-1,-5,12,8.4,7,6.0,19.4,2,6.5,1863
-1,1,-1,-19,14,17.3,1,1.0,22.8,2,3.4,2131
1,-1,1,7,9,19.1,7,5.3,3.9,2,4.9,1884
-1,1,-1,-16,7,13.5,2,2.1,10.9,2,2.2,2074
-1,-1,1,11,8,10.9,0,1.1,22.1,3,6.5,2349
-1,1,1,11,6,9.2,0,1.1,21.4,2,6.7,2130
-1,-1,1,2,4,7.4,0,0.9,25.8,3,7.8,2385
-1,1,1,7,3,2.6,2,3.1,17.0,2,3.9,1148
-1,1,-1,-7,2,22.9,0,0.4,2.5,2,1.0,544
1,1,1,5,3,9.6,1,1.6,10.3,2,2.1,1282
1,1,1,6,2,13.8,10,7.9,10.5,2,3.8,1260
-1,1,-1,-19,1,10.2,0,0.9,21.8,2,2.6,1389
1,-1,-1,-8,3,14.9,1,1.1,15.0,2,3.8,534
1,1,-1,-9,1,3.9,4,6.4,7.9,2,2.8,682
1,1,-1,-5,3,0.3,2,2.3,9.2,2,6.6,378
1,1,-1,-5,8,20.5,0,0.8,22.3,3,5.3,1812
1,1,-1,-7,11,18.1,1,1.4,6.0,2,1.5,2502
-1,1,-1,-12,3,23.0,0,1.2,4.7,2,3.8,460
1,1,-1,-17,3,8.6,0,1.1,16.3,2,4.3,1324
1,-1,1,25,13,11.9,0,1.2,24.4,3,10.9,2474
-1,1,1,13,3,6.4,0,1.0,22.4,2,2.3,406
1,1,-1,-2,15,10.0,1,4.8,5.5,2,0.2,1682
1,-1,1,14,21,3.0,5,8.2,5.3,2,1.6,2575
-1,-1,-1,-7,3,7.8,1,5.7,7.6,2,2.8,1225
-1,1,-1,-14,10,8.1,0,0.2,3.8,2,2.2,2528
1,-1,1,14,1,19.4,0,0.7,2.5,2,2.1,412
-1,-1,-1,-5,9,10.6,0,2.7,18.6,2,3.7,2104
1,1,1,29,3,20.0,1,1.5,25.7,3,10.9,1090
-1,1,-1,-5,15,9.0,2,4.7,6.4,2,2.1,2525
-1,-1,1,22,5,4.7,13,10.5,4.8,2,2.1,1062
-1,1,-1,-8,2,2.0,0,0.8,17.7,2,5.9,824
-1,1,-1,-7,7,24.0,0,0.0,2.1,2,1.5,2525
-1,-1,1,23,12,16.5,1,1.6,6.0,2,2.8,2319
1,-1,1,25,4,15.6,2,2.1,16.9,2,2.8,1121
-1,1,1,7,15,11.7,1,1.7,22.8,2,7.2,2112
1,-1,-1,-5,9,7.1,0,1.3,11.7,2,5.5,941
-1,-1,1,4,9,0.2,1,0.9,11.3,2,3.3,1857
1,1,-1,-9,10,17.9,0,0.8,3.1,2,0.8,2041
-1,-1,1,24,7,18.6,0,0.8,22.8,3,6.0,1084
1,1,1,5,1,15.9,1,1.1,18.5,2,6.5,614
1,1,1,6,9,11.9,0,0.9,6.0,2,2.4,1827
-1,-1,-1,-11,4,9.2,0,1.0,22.6,3,4.6,496
1,1,1,1,8,18.1,2,2.0,19.0,2,4.7,1703
-1,1,-1,-1,8,3.8,6,6.1,7.1,2,1.6,2281
-1,-1,1,11,2,10.9,0,1.2,24.6,3,7.6,553
1,-1,-1,-1,7,19.9,3,3.5,15.9,2,5.2,2194
1,1,-1,-9,8,17.2,0,0.7,3.7,2,3.1,752
1,-1,-1,-11,3,16.0,7,8.3,15.2,2,3.8,419
-1,1,-1,-28,13,6.9,3,3.7,2.6,2,2.8,1971
1,-1,-1,-7,5,23.4,0,0.5,2.8,2,2.5,2534
-1,-1,1,8,7,10.9,0,0.5,24.8,3,7.9,1044
-1,1,-1,-7,5,0.0,4,3.6,20.6,2,6.0,1461
-1,-1,1,24,5,21.4,0,1.4,23.6,3,11.8,1172
1,1,-1,-11,2,20.6,1,1.7,13.1,2,5.3,563
1,1,1,7,7,17.0,6,4.2,1.4,2,2.5,1557
1,-1,-1,-19,7,8.5,2,1.8,8.3,2,3.3,972
-1,-1,1,12,2,6.8,0,0.8,19.4,2,4.2,1399
1,1,-1,-13,7,17.7,0,0.7,2.6,2,5.6,922
-1,-1,-1,-11,2,17.9,2,3.6,3.5,2,3.1,1039
-1,-1,1,7,15,13.8,12,10.0,7.4,2,2.2,2352
-1,-1,-1,-1,3,7.8,1,2.6,20.9,2,5.0,1323
1,-1,-1,-2,9,21.5,0,1.0,3.7,2,15.4,766
-1,-1,-1,-8,4,14.6,8,8.6,19.6,2,7.5,1479
-1,1,1,19,8,8.5,0,0.8,24.4,3,4.3,824
-1,-1,-1,-8,3,0.0,0,0.8,2.9,2,4.8,1446
1,1,1,4,4,18.6,3,3.6,3.5,2,2.5,1113
1,1,-1,-4,3,18.1,0,1.1,24.3,3,7.6,517
1,-1,1,22,1,12.2,1,2.1,22.5,2,6.8,573
1,1,1,9,12,16.9,3,3.4,11.3,2,2.7,1733
1,-1,1,1,5,16.0,8,8.5,22.8,2,5.7,784
-1,1,-1,-9,9,3.4,0,0.8,5.3,2,2.0,2390
-1,-1,1,11,11,3.8,1,4.0,6.3,2,2.6,1693
-1,-1,-1,-8,5,14.0,2,4.0,7.7,2,3.6,1011
-1,1,-1,-8,5,11.7,2,4.5,6.3,2,3.6,305
-1,-1,1,4,12,11.3,0,0.9,24.7,3,6.8,2298
-1,-1,1,6,8,11.7,13,11.2,24.1,3,5.2,2391
1,1,-1,-1,16,4.9,0,1.1,22.2,3,8.9,2925
-1,1,-1,-22,9,21.8,2,3.1,4.5,2,5.0,2592
-1,-1,-1,-1,2,0.0,0,0.8,24.5,3,8.6,1
-1,-1,1,39,4,16.0,0,0.8,22.8,3,5.7,2390
-1,-1,1,20,4,24.0,0,0.0,2.3,2,2.8,305
1,-1,-1,-10,14,15.0,9,8.1,3.2,2,2.4,1481
1,-1,1,3,5,19.0,6,5.4,4.5,2,0.7,2094
-1,-1,1,5,2,9.7,0,0.8,24.5,3,5.8,29
-1,1,-1,-1,4,20.8,4,3.5,10.4,2,3.0,1249
-1,-1,1,2,9,10.4,0,1.1,20.3,2,2.8,2080
1,-1,-1,-2,12,19.5,1,1.4,2.9,2,1.1,2685
-1,-1,-1,-3,5,6.0,0,0.7,6.0,2,0.6,1630
-1,1,1,11,2,0.0,1,1.6,22.5,2,3.0,3
-1,-1,1,6,4,8.7,0,2.6,11.0,2,3.9,2778
-1,-1,1,1,1,7.6,0,2.8,17.7,2,3.7,358
1,1,-1,-12,7,19.6,4,3.7,0.9,2,3.0,2323
-1,1,1,1,10,12.9,15,10.8,3.4,2,1.9,2508
-1,1,1,6,2,12.6,0,1.1,24.7,3,6.7,1577
1,1,1,9,1,14.2,2,2.5,17.6,2,3.4,24
-1,-1,-1,-1,3,11.3,2,3.5,18.3,2,4.2,863
-1,1,-1,-8,10,9.0,0,2.2,6.3,2,2.4,830
-1,-1,1,5,8,10.0,12,9.3,7.5,2,3.2,2790
1,1,1,5,4,16.4,9,7.5,19.8,2,5.0,331
-1,-1,-1,-4,17,17.8,6,6.9,7.2,2,3.7,2247
-1,-1,-1,-4,7,5.9,0,0.9,5.9,2,3.7,2679
1,1,1,8,11,17.3,8,7.1,5.5,2,0.0,1641
1,1,-1,-22,10,10.0,0,1.2,1.3,2,3.3,2846
-1,1,-1,-14,9,7.7,1,2.0,18.2,2,4.3,855
-1,1,-1,-12,15,1.7,3,3.3,24.8,3,7.2,2391
-1,1,-1,-8,14,14.9,0,0.8,23.0,3,5.9,1499
-1,1,-1,-14,9,13.1,4,3.7,1.8,2,2.5,2112
-1,1,1,6,11,15.4,3,4.2,8.2,2,1.1,1788
1,-1,1,12,1,16.2,0,0.7,4.3,2,2.2,182
-1,1,-1,-10,5,11.7,3,2.6,12.9,2,2.0,983
-1,1,1,7,10,20.6,0,6.0,1.5,2,2.7,2446
-1,-1,1,11,2,5.2,2,2.9,6.6,2,4.2,1275
1,-1,-1,-5,4,6.3,1,5.1,5.1,2,1.0,545
-1,-1,1,11,3,21.4,3,3.0,25.0,3,5.7,1190
1,-1,1,8,11,6.7,3,7.0,8.6,2,2.1,1677
1,-1,-1,-16,16,17.9,2,3.1,18.2,2,4.2,2375
-1,-1,1,3,2,5.6,0,0.9,20.5,2,5.3,290
-1,-1,1,30,5,9.2,14,15.3,26.0,3,9.1,1654
-1,1,1,6,9,15.0,0,2.9,24.3,3,7.5,2403
1,1,-1,-4,4,17.4,4,4.4,4.4,2,3.1,69
1,1,-1,-8,18,23.0,1,2.9,3.3,2,18.9,2827
1,1,1,6,13,8.5,4,6.9,2.0,2,2.4,2513
1,1,-1,-26,12,15.6,1,1.8,2.6,2,3.5,1909
1,-1,-1,-6,6,11.4,0,0.6,5.0,2,4.4,1665
1,1,1,11,3,19.9,7,4.6,11.2,2,3.8,1272
1,1,-1,-5,14,15.2,1,2.0,22.5,3,4.5,2407
-1,-1,1,16,3,13.6,0,0.8,23.9,3,6.7,396
1,-1,1,18,3,12.8,0,1.9,3.8,2,2.3,1561
-1,1,1,11,25,12.2,0,0.9,20.2,2,7.8,2273
1,-1,1,4,3,6.5,0,1.5,24.5,3,3.2,1129
1,1,-1,-31,3,5.2,16,11.9,4.2,2,0.6,424
1,1,-1,-16,4,20.0,0,1.1,19.1,2,10.6,132
1,1,-1,-11,5,20.2,4,4.8,5.1,2,2.4,1280
1,1,1,8,16,0.0,0,0.8,3.6,2,7.2,2588
-1,-1,1,9,10,11.6,0,0.9,23.4,3,5.1,1712
-1,1,-1,-9,1,13.0,1,1.4,3.2,2,2.5,516
-1,-1,-1,-7,5,19.3,2,3.1,22.0,2,7.3,2527
-1,-1,1,12,5,21.5,0,1.1,25.2,3,2.3,182
1,-1,-1,-11,7,16.5,8,8.0,4.4,2,2.5,2209
1,1,1,12,1,2.4,1,2.3,10.7,2,4.4,246
-1,1,-1,-11,3,15.8,0,1.2,23.9,3,3.9,356
1,1,1,2,6,20.6,1,2.6,2.9,2,2.0,2409
-1,-1,-1,-18,8,12.0,1,5.2,24.8,3,7.5,2352
1,-1,-1,-8,16,19.7,4,4.1,2.1,2,0.7,2218
1,1,-1,-11,17,11.2,0,2.9,13.9,2,6.5,1558
1,-1,1,21,3,10.5,1,3.4,14.2,2,3.1,1322
1,1,-1,-1,1,14.3,0,1.1,24.4,3,5.8,552
-1,-1,1,23,2,14.1,2,3.2,5.0,2,0.2,543
1,-1,1,8,7,7.8,0,5.6,19.7,2,4.6,1072
-1,1,1,9,3,3.0,2,2.7,9.5,2,4.7,1219
-1,1,1,17,6,19.0,0,1.3,1.6,2,3.9,237
-1,-1,-1,-15,2,19.7,6,4.8,25.4,3,4.7,313
1,1,-1,-2,18,0.0,1,3.0,23.5,3,3.1,2175
-1,-1,1,13,3,11.1,0,1.2,2.0,2,1.9,341
1,1,-1,-32,3,21.0,1,1.5,0.9,2,4.8,208
1,-1,-1,-15,12,17.6,0,0.7,10.5,2,6.4,2202
1,1,-1,-14,1,5.4,1,1.0,9.7,2,5.9,142
1,1,-1,-14,13,11.8,18,12.8,5.4,2,1.8,1869
-1,1,1,12,4,0.8,3,2.7,22.1,3,1.1,1222
-1,-1,-1,-16,2,10.0,0,1.1,5.7,2,2.8,2830
-1,-1,1,16,8,9.8,3,4.9,7.6,2,1.2,1854
1,1,-1,-25,3,12.3,0,1.0,20.7,2,4.6,1218
1,-1,1,17,2,9.4,1,2.1,8.1,2,4.1,599
-1,1,-1,-19,10,1.0,5,5.5,24.1,3,2.8,1917
-1,1,1,15,2,13.0,0,0.8,25.2,3,6.9,368
1,1,1,25,1,7.0,0,1.2,21.7,2,5.6,1043
